timesteps,curriculum_stage,mean_reward,std_reward,mean_episode_length,std_episode_length,success_rate,collision_rate,safety_violation_rate,timeout_rate,mean_path_length,mean_final_goal_dist,mean_min_collision_clearance,mean_min_safety_clearance,success_mean_reward,success_mean_episode_length
9040000,4,389.3029141711071,174.5198255355105,268.3,73.27489338102104,0.6,0.4,0.6,0.0,40.776216214359735,2.9246117651462553,0.2886979281902313,0.03869790434837341,512.6757033991938,297.3333333333333
9045000,4,358.86556951800884,141.7699876313586,272.3,56.6745974842345,0.6,0.4,0.7,0.0,41.40115766376257,3.0818846344947817,0.16379615068435668,-0.08620388507843017,448.84617031963234,274.6666666666667
9050000,4,383.8539351851679,140.482396313199,263.8,17.842645543752756,0.6,0.4,0.8,0.0,40.770408314350064,3.0395172476768493,0.1360925018787384,-0.11390751004219055,491.2208465302053,270.0
9055000,4,400.75318688601254,105.67912884968909,266.9,24.345225404583953,0.8,0.2,0.5,0.0,41.975482799077874,1.8763293325901031,0.27976475954055785,0.029764735698699953,448.92251885309815,273.375
9060000,4,367.11734294882046,68.51002516715322,243.9,31.998281203839685,0.9,0.1,0.1,0.0,39.05369825144298,1.2644574165344238,0.4085313379764557,0.15853130221366882,386.3064258337642,242.55555555555554
9065000,4,329.3675302853459,87.02871423783509,227.5,48.075461516245475,0.8,0.2,0.6,0.0,37.08208041944308,1.7198606729507446,0.26674688458442686,0.01674686074256897,366.35478885537304,235.0
9070000,4,282.47729954971,98.20647051176574,226.6,61.255530362572166,0.6,0.4,0.7,0.0,36.774062118330036,2.796900397539139,0.20026881694793702,-0.04973123073577881,358.8776717448297,261.6666666666667
9075000,4,336.22502349205314,85.37898399985619,236.3,49.72534564987959,0.8,0.2,0.4,0.0,37.276386842224746,1.7189839482307434,0.2966378748416901,0.0466378390789032,374.3143917559646,247.125
9080000,4,308.85478563662616,102.08018277990527,226.6,54.52925820144631,0.7,0.3,0.8,0.0,35.796346999006346,2.4179463326931,0.11147409081459045,-0.1385259211063385,348.1936263897057,212.14285714285714
9085000,4,302.17591828848236,152.8715883343182,212.9,79.989311786013,0.5,0.5,0.8,0.0,36.748017220455225,3.238430380821228,0.10550287365913391,-0.144497150182724,441.08342730002477,266.4
9090000,4,326.20322131550927,109.09895776863657,261.1,48.734895095814046,0.6,0.4,0.5,0.0,39.31606137286872,2.8782316923141478,0.17778270244598388,-0.07221735715866089,409.281296602979,280.6666666666667
9095000,4,442.0618529910222,151.55169772462958,293.2,40.184076448264925,0.7,0.3,0.7,0.0,43.17955790087581,2.4767041742801665,0.12918092608451842,-0.12081909775733948,536.8441202559376,298.0
9100000,4,401.9355514729352,128.97903976326748,252.9,56.179088636253255,0.8,0.2,0.4,0.0,40.981482580164446,1.727960067987442,0.25213037729263305,0.0021303534507751466,460.4737595680581,271.875
9105000,4,370.8031845053658,93.18918988336236,279.7,27.055683321623942,0.7,0.3,0.3,0.0,39.29414929265622,2.4575177907943724,0.23167038559913636,-0.01832966208457947,430.97507850253686,279.7142857142857
9110000,4,338.3866421801038,93.88617215981458,234.3,43.33832022586939,0.7,0.3,0.8,0.0,38.380070198891914,2.438227677345276,0.15035573840141297,-0.09964427351951599,391.7583860021883,224.0
9115000,4,356.0789269475266,211.04648405263708,242.5,72.86871756796603,0.4,0.6,0.7,0.0,40.7344734096434,4.0300108850002285,0.17201603055000306,-0.07798396944999694,609.4509226763621,305.0
9120000,4,438.68164477404207,146.4310263514513,291.6,37.016752964029685,0.7,0.3,0.7,0.0,42.68822701598983,2.4244394063949586,0.23406184911727906,-0.015938186645507814,531.5946422237903,303.2857142857143
9125000,4,403.5464419259166,163.40183896958834,312.5,45.107094785632114,0.5,0.5,0.6,0.0,43.57978921332396,3.6385736584663393,0.22600750923156737,-0.023992490768432618,550.5775058439001,278.4
9130000,4,439.0301444867713,122.77629713808038,277.4,45.011554072260154,0.8,0.2,0.7,0.0,42.40141397593543,1.8326851308345795,0.21264663934707642,-0.03735339641571045,496.1874494566109,283.375
9135000,4,434.1979003735585,146.15281199571126,288.8,28.47384765008059,0.7,0.3,0.5,0.0,42.56938586549368,2.3745270669460297,0.2560308396816254,0.006030803918838501,527.5631356057378,300.42857142857144
9140000,4,357.744719799445,137.54501709940612,265.1,25.769943732961465,0.7,0.3,0.9,0.0,41.33929081580136,2.3718808233737945,0.1137405812740326,-0.13625945448875426,422.62214669831366,270.7142857142857
9145000,4,420.1624366147327,70.62273978257157,270.9,32.71223012880657,0.9,0.1,0.5,0.0,41.86460154074011,1.2440738260746003,0.22822752594947815,-0.02177252173423767,442.56476128741633,272.55555555555554
9150000,4,349.49125848773986,127.78432241009222,253.2,59.14017247184861,0.6,0.4,0.6,0.0,39.8950144570088,2.548784965276718,0.1811322510242462,-0.06886776089668274,451.33297115173383,246.83333333333334
9155000,4,463.26184006892146,169.20913897036996,277.9,30.673930299197067,0.7,0.3,0.6,0.0,41.58276170946192,2.4548439383506775,0.22747673392295836,-0.022523277997970582,573.3560854087451,292.57142857142856
9160000,4,395.16919024894014,139.24316665746173,275.2,21.493254755853055,0.7,0.3,0.5,0.0,43.48559415051714,2.400311052799225,0.26028393507003783,0.010283911228179931,473.5283107990399,269.2857142857143
9165000,4,271.8316198396031,101.2879606828423,262.8,24.103111832292527,0.4,0.6,1.0,0.0,43.10446997179533,4.242574232816696,0.021073198318481444,-0.22892683744430542,395.16624023078475,275.25
9170000,4,465.9829349290347,188.78846922960483,295.5,47.17043565624554,0.7,0.3,0.6,0.0,42.35358497078996,2.4449882566928864,0.2612695872783661,0.011269563436508178,582.2193357131245,315.2857142857143
9175000,4,404.31570323962876,110.67818156869262,273.9,24.15553766737557,0.8,0.2,0.6,0.0,41.49099099945742,1.8266248822212219,0.24937674403190613,-0.0006233036518096923,456.87059940455947,277.875
9180000,4,465.31793009659157,180.7826830312154,300.7,36.56514734005594,0.7,0.3,0.4,0.0,45.02917316951789,2.4280048429965975,0.4050202310085297,0.15502023100852966,574.332108467676,305.85714285714283
9185000,4,376.09119923450055,143.20227379267638,230.1,85.53180694922796,0.9,0.1,0.8,0.0,38.24331884328276,1.1170999646186828,0.2123263657093048,-0.0376736581325531,402.75479440680806,243.44444444444446
9190000,4,375.905175307137,92.26698871912996,254.9,30.078065097342947,0.8,0.2,0.4,0.0,40.356341817067005,1.8381675004959106,0.3213505208492279,0.07135048508644104,419.8829121402523,250.25
9195000,4,391.911377570522,104.7956234090964,266.1,38.975505128221236,0.8,0.2,0.7,0.0,40.296358903916556,1.8517291486263274,0.26828553080558776,0.018285495042800904,439.73724350429256,262.375
9200000,4,294.350086320634,67.84402515821381,265.0,53.3516635167077,0.6,0.4,0.5,0.0,39.05893494106131,2.989987701177597,0.23144130706787108,-0.018558716773986815,341.63446908549423,228.33333333333334
9205000,4,333.7003924885066,74.67873546399638,243.1,41.04497533194532,0.8,0.2,0.7,0.0,39.148223378765394,1.8723484516143798,0.22747153639793397,-0.022528499364852905,369.5870754729549,235.0
9210000,4,312.74651382556186,94.68164067184533,247.0,29.943279713484962,0.7,0.3,0.6,0.0,38.89623577124439,2.4420776426792146,0.20127084255218505,-0.04872918128967285,369.14455762492224,238.0
9215000,4,447.71019732595306,109.44209628346235,291.1,62.214869605263985,0.9,0.1,0.3,0.0,43.43765567787923,1.2575991809368134,0.38760156035423277,0.13760154843330383,474.9177168953013,293.44444444444446
9220000,4,380.99750834555596,92.95406386420903,247.4,52.8870494544742,0.9,0.1,0.6,0.0,39.608033878833524,1.244853574037552,0.2633854568004608,0.013385432958602905,401.61851944247934,247.33333333333334
9225000,4,314.6372398640291,69.40483183774998,243.0,36.92424677633926,0.7,0.3,0.6,0.0,38.676706750527956,2.4474457502365112,0.17225507497787476,-0.07774494886398316,358.00616038023145,230.42857142857142
9230000,4,376.5173252963461,126.87755125308969,257.9,71.35327602850482,0.8,0.2,0.3,0.0,38.57534317595419,1.8452335834503173,0.286722332239151,0.03672230839729309,414.8863165284565,244.5
9235000,4,338.7469626020291,108.55109884609998,262.3,24.771152577141017,0.8,0.2,0.6,0.0,41.63641470840666,1.5648930430412293,0.22904921174049378,-0.020950835943222047,382.87799553196237,264.5
9240000,4,252.28851865211035,111.86726630612154,200.3,48.637536944216244,0.4,0.6,0.8,0.0,34.95576045080088,3.9953298687934877,0.10517686605453491,-0.1448231339454651,376.1659137017559,212.25
9245000,4,435.2192614791682,168.93236758197347,306.4,64.67333298972615,0.7,0.3,0.3,0.0,45.66426248457283,2.457669287919998,0.29131404161453245,0.04131399393081665,533.4478987704164,324.2857142857143
9250000,4,332.0645570639288,118.85272194121497,246.1,24.09336008115099,0.8,0.2,0.3,0.0,39.387840851170765,1.5453133761882782,0.2972923815250397,0.04729235768318176,367.05455179090495,240.25
9255000,4,362.8230940021109,90.0495658191654,263.3,38.75061289837878,0.8,0.2,0.5,0.0,41.299190534150696,1.3091503024101256,0.26847665309906005,0.018476617336273194,402.06777556362795,253.0
9260000,4,280.50057493168276,81.63684524896368,249.1,26.89033283542619,0.7,0.3,1.0,0.0,39.038167222612536,2.3755755722522736,0.09756475090980529,-0.15243530869483948,322.50333834837824,257.0
9265000,4,475.3595249706588,107.18362010524368,297.6,58.54946626571416,0.9,0.1,0.4,0.0,43.801955427532086,1.2475899279117584,0.2791850924491882,0.029185032844543456,505.3306530238737,302.0
