timesteps,curriculum_stage,mean_reward,std_reward,mean_episode_length,std_episode_length,success_rate,collision_rate,safety_violation_rate,timeout_rate,mean_path_length,mean_final_goal_dist,mean_min_collision_clearance,mean_min_safety_clearance,success_mean_reward,success_mean_episode_length
1300000,4,643.5989640802145,35.50765824076874,308.375,7.069962871189636,1.0,0.0,0.0,0.0,28.49256866412088,0.6489489376544952,0.7994066998362541,0.5494066998362541,643.5989640802145,308.375
1325000,4,639.417123792693,29.552792709388523,307.375,7.482270711488592,1.0,0.0,0.0,0.0,28.267037601352058,0.6490458771586418,0.6665098890662193,0.41650988906621933,639.417123792693,307.375
1350000,4,602.3739403490908,82.51520532732265,299.75,17.760560238911385,1.0,0.0,0.0,0.0,28.280467125538053,0.6489158347249031,0.67218067497015,0.42218067497015,602.3739403490908,299.75
1375000,4,649.4239125940949,23.154076313358438,334.125,24.35383696668761,1.0,0.0,0.0,0.0,28.734569970380107,0.6913030445575714,0.7162386998534203,0.46623869985342026,649.4239125940949,334.125
1400000,4,680.7305303961039,66.78245805792702,357.125,38.31265293607322,1.0,0.0,0.0,0.0,29.407159380551093,0.7182081192731857,0.7522572800517082,0.5022572800517082,680.7305303961039,357.125
1425000,4,3802.3851556363516,4045.9996908034805,1813.0,1941.9323494910939,0.625,0.0,0.0,0.375,42.25351319715628,0.7293765693902969,0.7758709862828255,0.5258709862828255,668.3757001161575,308.8
1450000,4,4224.059621380642,3514.999507092516,2326.125,1993.8803523218237,0.5,0.0,0.0,0.5,59.19184337838033,0.8023499846458435,0.7500341534614563,0.5000341534614563,709.0868149995804,332.25
1475000,4,673.3769114501774,31.37025714318139,327.75,12.397076268217438,1.0,0.0,0.0,0.0,28.55331537614984,0.6492331027984619,0.7418367639183998,0.4918367490172386,673.3769114501774,327.75
1500000,4,656.2934476453811,28.740283232484977,319.25,22.911514572371683,1.0,0.0,0.0,0.0,28.338249706244824,0.6501376554369926,0.7644334062933922,0.5144334062933922,656.2934476453811,319.25
1525000,4,658.8394671529531,24.550349424312742,320.375,23.526248638488884,1.0,0.0,0.0,0.0,28.434462794448336,0.6501120403409004,0.717084251344204,0.46708425134420395,658.8394671529531,320.375
1550000,4,713.5417719054967,88.37722858575097,333.625,43.54577333105935,1.0,0.0,0.0,0.0,28.230629191919434,0.651467815041542,0.7102810069918633,0.46028100699186325,713.5417719054967,333.625
1575000,4,5572.634356112627,3790.3220793192263,2821.875,1934.07151092585,0.375,0.0,0.0,0.625,51.39858506007249,0.8255801871418953,0.8486085683107376,0.5986085683107376,679.4564359486103,325.0
1600000,4,726.1382971566636,125.35137573807187,346.5,75.77763522306564,1.0,0.0,0.0,0.0,28.38510325382049,0.6489442214369774,0.7249158620834351,0.47491586208343506,726.1382971566636,346.5
1625000,4,624.4863819461316,56.4538540938992,305.125,13.559475469206026,1.0,0.0,0.0,0.0,28.460876924098557,0.6534919366240501,0.6488809064030647,0.39888090640306473,624.4863819461316,305.125
1650000,4,2658.3620344111696,3475.8789258413,1322.5,1730.6740738798858,0.75,0.0,0.0,0.25,40.788927167564,0.7243283689022064,0.7740475162863731,0.5240475162863731,651.6137992267808,323.3333333333333
1675000,4,1703.3290642721113,2768.3052823656126,833.5,1317.7964562101388,0.875,0.0,0.0,0.125,33.31201721521575,0.7536531016230583,0.6881232485175133,0.4381232485175133,657.1489525008947,335.42857142857144
1700000,4,719.0590658411384,100.45304572897494,354.25,56.841336191191004,1.0,0.0,0.0,0.0,28.88581346677711,0.6738561317324638,0.792847715318203,0.542847715318203,719.0590658411384,354.25
1725000,4,3694.919032646343,3941.554543981123,1805.75,1947.5374675471587,0.625,0.0,0.0,0.375,44.792513787042026,0.7079101428389549,0.7669447883963585,0.5169447883963585,641.8421523064375,297.2
1750000,4,666.8528345413506,35.7018898179306,323.875,11.910473332323951,1.0,0.0,0.0,0.0,28.70645873210742,0.6675676852464676,0.7784745618700981,0.5284745618700981,666.8528345413506,323.875
1775000,4,1566.514243228361,1590.8060936158447,729.125,751.5228601812456,1.0,0.0,0.0,0.0,31.851258676466387,0.6565591767430305,0.7227991819381714,0.4727991819381714,1566.514243228361,729.125
1800000,4,660.6969435960054,33.86041044403966,317.375,31.216732292153836,1.0,0.0,0.0,0.0,28.466951338794388,0.7301539555191994,0.6321577802300453,0.3821577802300453,660.6969435960054,317.375
1825000,4,1759.2120726247085,1329.822142538979,853.75,634.3356268569503,1.0,0.0,0.0,0.0,34.418659773402396,0.7300843521952629,0.7164023965597153,0.46640239655971527,1759.2120726247085,853.75
1850000,4,643.1543179841829,90.12623949771145,305.125,32.08363095100054,1.0,0.0,0.0,0.0,28.303078781806107,0.6516183391213417,0.7175798565149307,0.46757984161376953,643.1543179841829,305.125
1875000,4,4579.931638817536,4078.5997541937522,2105.5,1872.272549603823,0.625,0.0,0.0,0.375,46.668700053360226,0.7825764492154121,0.7404973208904266,0.49049732089042664,1691.9911291450262,776.8
1900000,4,3761.201875206083,3989.330630530977,1810.5,1943.8528750911166,0.625,0.0,0.0,0.375,43.49305156274977,0.7314438298344612,0.5881970971822739,0.33819709718227386,671.0921673685312,304.8
1925000,4,7068.641287343577,3674.327539119981,3321.875,1728.8097377603472,0.25,0.0,0.0,0.75,59.309556573225564,0.8299499005079269,0.7527859956026077,0.5027859956026077,704.7096881568432,327.5
1950000,4,664.7818125095218,50.83001574175987,325.375,8.659351881058997,1.0,0.0,0.0,0.0,28.613230511145957,0.6825218871235847,0.6862057521939278,0.43620575219392776,664.7818125095218,325.375
1975000,4,619.4829835779965,9.696382043212381,313.0,16.515144564913744,1.0,0.0,0.0,0.0,28.75785090584759,0.6603460907936096,0.6939705610275269,0.44397056102752686,619.4829835779965,313.0
2000000,4,694.3737990530208,57.328359123468616,336.5,27.518175811634027,1.0,0.0,0.0,0.0,28.359589246845644,0.699157327413559,0.7245878279209137,0.4745878279209137,694.3737990530208,336.5
2025000,4,645.2878345549107,14.959755294076263,302.625,13.114281337534283,1.0,0.0,0.0,0.0,28.27846596710515,0.6490757688879967,0.7246451452374458,0.47464514523744583,645.2878345549107,302.625
2050000,4,616.8425650391728,61.42197308716726,301.375,19.716347912328995,1.0,0.0,0.0,0.0,28.615366833758344,0.6485126093029976,0.7549476101994514,0.5049476101994514,616.8425650391728,301.375
2075000,4,723.0955231655389,182.0051981565374,344.25,86.8500863557429,1.0,0.0,0.0,0.0,28.27976967387349,0.7007696107029915,0.6178875416517258,0.36788754165172577,723.0955231655389,344.25
2100000,4,672.4048481360078,11.428285702572053,310.25,8.898735865278843,1.0,0.0,0.0,0.0,27.962157007399583,0.6505228653550148,0.7104482650756836,0.4604482650756836,672.4048481360078,310.25
2125000,4,632.8839821233414,39.603685407668,316.25,6.077622890571609,1.0,0.0,0.0,0.0,28.98798309893482,0.6489559561014175,0.7725722789764404,0.5225722789764404,632.8839821233414,316.25
2150000,4,738.5368582028896,225.498849376884,360.5,100.1361573059402,1.0,0.0,0.0,0.0,29.362697498732132,0.7364974096417427,0.733964167535305,0.483964167535305,738.5368582028896,360.5
2175000,4,2826.9348953552544,3810.885173367414,1317.25,1733.7223501760598,0.75,0.0,0.0,0.25,37.876312104988756,0.7308593615889549,0.6801261454820633,0.4301261305809021,627.1016133824984,316.3333333333333
2200000,4,3459.173375375569,3585.06498651043,1657.5,1703.9009654319702,0.875,0.0,0.0,0.125,41.39806734357717,0.7396399825811386,0.6439348608255386,0.39393484592437744,2663.2837343045644,1277.142857142857
2225000,4,3852.6064245812595,4267.31742099162,1784.5,1964.0001272912382,0.625,0.0,0.0,0.375,40.70271379157566,0.7180399894714355,0.7693366035819054,0.5193365961313248,547.1845205485821,263.2
2250000,4,627.8912137681618,78.87077220741669,318.125,22.211694554896077,1.0,0.0,0.0,0.0,28.81485501643874,0.6735935285687447,0.7061186954379082,0.456118680536747,627.8912137681618,318.125
2275000,4,3729.6518339524046,3989.10977330196,1823.75,1933.6111779517619,0.625,0.0,0.0,0.375,45.192016433693425,0.7896209210157394,0.7004023119807243,0.45040231198072433,639.8786985054612,326.0
2300000,4,642.1546244763886,103.74403340454244,314.25,48.427135987997474,1.0,0.0,0.0,0.0,28.426397941522737,0.6507183685898781,0.7196551263332367,0.4696551337838173,642.1546244763886,314.25
2325000,4,4377.672155145556,3814.2598968323528,2055.875,1807.610953544761,0.75,0.0,0.0,0.25,43.53758060963719,0.7529039457440376,0.7242973670363426,0.4742973670363426,2792.1777676790953,1301.1666666666667
2350000,4,3839.4610329871066,4064.5735259315093,1821.625,1935.2461043430626,0.625,0.0,0.0,0.375,47.0090756387317,0.6997887194156647,0.7161968648433685,0.46619686484336853,691.1174963563681,322.6
2375000,4,677.7352216374129,134.57996268098725,328.875,78.19117197612529,1.0,0.0,0.0,0.0,28.82222832476691,0.6647041365504265,0.7696455419063568,0.5196455419063568,677.7352216374129,328.875
2400000,4,504.1897121965885,74.37602562048534,261.375,26.944097219984936,1.0,0.0,0.0,0.0,28.177312249501483,0.647912785410881,0.6391479820013046,0.3891479820013046,504.1897121965885,261.375
2425000,4,1270.2788356412202,736.3361708704608,604.5,347.2776266908077,1.0,0.0,0.0,0.0,31.322731950573143,0.648249015212059,0.6666116490960121,0.4166116490960121,1270.2788356412202,604.5
2450000,4,2690.157548666466,3555.6862347147203,1317.25,1733.6833440683451,0.75,0.0,0.0,0.25,38.6999902225989,0.7683355733752251,0.6451109424233437,0.39511094242334366,637.4554612242306,316.3333333333333
2475000,4,3811.611127119977,4021.3649304156975,1823.625,1933.6883110716162,0.625,0.0,0.0,0.375,44.270331116815214,0.7309821173548698,0.6164732798933983,0.3664732798933983,696.7323010712862,325.8
2500000,4,670.669682206586,55.24836679338136,332.25,34.41928964984606,1.0,0.0,0.0,0.0,28.519607393667684,0.6965076997876167,0.6702044978737831,0.4202044978737831,670.669682206586,332.25
2525000,4,2760.8239793060347,3655.0779037866937,1318.625,1732.9095430445873,0.75,0.0,0.0,0.25,39.37932998296219,0.7361822575330734,0.7330335974693298,0.48303359746932983,650.7797810832659,318.1666666666667
2550000,4,757.6950465561822,84.0770829682744,358.75,41.37858745776612,1.0,0.0,0.0,0.0,28.964570826326963,0.6589516922831535,0.7440005093812943,0.49400050938129425,757.6950465561822,358.75
2575000,4,703.0299245375209,98.85295068395821,341.125,34.747077215213366,1.0,0.0,0.0,0.0,28.94493172336297,0.6692931205034256,0.7662624716758728,0.5162624716758728,703.0299245375209,341.125
2600000,4,2720.0005433081888,2843.633604432137,1281.5,1336.2768238654744,0.875,0.0,0.0,0.125,39.54644753436378,0.6569423750042915,0.8165314123034477,0.5665314123034477,1796.5649676461305,847.4285714285714
2625000,4,2768.177211375907,3690.265249565089,1315.875,1734.4460525986387,0.75,0.0,0.0,0.25,38.74427510943951,0.7079119607806206,0.6600828096270561,0.4100828096270561,637.6440984283885,314.5
2650000,4,1007.5454663354903,773.224233818584,487.75,380.11174343868936,1.0,0.0,0.0,0.0,30.43957106245398,0.6971337124705315,0.7840286493301392,0.534028634428978,1007.5454663354903,487.75
2675000,4,1844.5595484886871,1778.0106752688139,849.875,801.7707648542693,1.0,0.0,0.0,0.0,33.430871548282084,0.6709546893835068,0.8742426708340645,0.6242426708340645,1844.5595484886871,849.875
2700000,4,600.9665352459997,78.09305338405773,298.375,22.82508214662107,1.0,0.0,0.0,0.0,28.77524128657842,0.6504183188080788,0.8845062181353569,0.6345062181353569,600.9665352459997,298.375
2725000,4,703.8616720344871,20.242559770222403,332.75,11.42092378050042,1.0,0.0,0.0,0.0,28.015654711407024,0.6959695294499397,0.8173317909240723,0.5673317909240723,703.8616720344871,332.75
2750000,4,592.2990719401278,98.09183304754363,305.5,29.67322024991558,1.0,0.0,0.0,0.0,28.88604422071876,0.7017441093921661,0.7410575076937675,0.49105750769376755,592.2990719401278,305.5
2775000,4,1925.5854972177185,2752.4153375693336,920.5,1318.5900613913332,0.875,0.0,0.0,0.125,34.881621936669035,0.7338718920946121,0.7071494087576866,0.4571494087576866,908.8830329994006,434.85714285714283
2800000,4,1751.8367053540424,2889.5864885948604,822.0,1322.182948763143,0.875,0.0,0.125,0.125,33.05545553732372,0.664423294365406,0.5359373763203621,0.2859373763203621,659.7197992147079,322.2857142857143
2825000,4,738.3647507494316,233.69743859941445,359.375,100.45015866090009,1.0,0.0,0.0,0.0,29.28028980056115,0.694280281662941,0.80677630007267,0.55677630007267,738.3647507494316,359.375
2850000,4,2149.904496744275,1995.5917364528163,977.375,890.1812929819408,1.0,0.0,0.0,0.0,34.62244859526709,0.6650135293602943,0.8933510854840279,0.6433510854840279,2149.904496744275,977.375
2875000,4,3991.9029498300515,3681.859952985471,1772.125,1610.1954413595263,0.875,0.0,0.0,0.125,41.212337027943704,0.6765727177262306,0.7339890450239182,0.48398904502391815,3165.8213075564377,1408.142857142857
2900000,4,6838.95954127243,3529.231294624559,3328.25,1717.761388406434,0.25,0.0,0.0,0.75,67.5298560287174,0.8152868896722794,0.7253621220588684,0.4753621220588684,726.346894711256,353.0
2925000,4,4612.6335506788455,3977.677618010282,2311.625,2008.3891516274928,0.5,0.0,0.0,0.5,48.821421991249736,0.8077753633260727,0.7930890023708344,0.5430890023708344,635.0527328886092,303.25
2950000,4,2416.024996553315,2780.650021052304,1121.625,1268.657157933143,0.875,0.0,0.0,0.125,38.22443632484328,0.651592344045639,0.7248774766921997,0.4748774766921997,1411.3603986600149,664.7142857142857
2975000,4,631.9091377838922,35.599915650452516,308.125,24.471603441540157,1.0,0.0,0.0,0.0,28.643406403548397,0.649295449256897,0.7146981507539749,0.4646981507539749,631.9091377838922,308.125
3000000,4,7493.099394494668,2564.5274652286025,3823.5,1313.6155259435693,0.125,0.0,0.0,0.875,66.21435678525245,0.8879290446639061,0.6743885949254036,0.4243885949254036,708.3855491280556,348.0
3025000,4,8455.639742439613,21.909181785241657,4320.0,0.0,0.0,0.0,0.0,1.0,82.60777049053922,0.9527553021907806,0.6674897223711014,0.4174897223711014,nan,nan
3050000,4,778.8182135354728,38.02447013975693,393.875,35.29673320577982,1.0,0.0,0.0,0.0,29.994866060475033,0.6587824523448944,0.7429437562823296,0.49294375628232956,778.8182135354728,393.875
3075000,4,4475.716371630959,4046.749167139714,2077.125,1848.70694253443,0.625,0.0,0.0,0.375,47.31116672782014,0.7689028456807137,0.8176895380020142,0.5676895380020142,1530.8418915654534,731.4
3100000,4,3728.2903859973885,3347.8575480778986,1743.25,1528.9581215651394,0.875,0.0,0.125,0.125,45.27942458920552,0.6635628193616867,0.7111615538597107,0.4611615464091301,2923.604882828359,1375.142857142857
3125000,4,5884.027400274994,4202.336637448855,2788.75,1977.7208947422282,0.25,0.125,0.125,0.625,57.284105951798665,1.3963704258203506,0.6494485139846802,0.3994485139846802,631.7170594185591,305.0
3150000,4,6030.544868132602,4182.09960738552,2762.75,1897.6810025660266,0.5,0.0,0.375,0.5,55.22997433856017,0.7737308219075203,0.46101367473602295,0.21101367473602295,2593.6628432172147,1205.5
3175000,4,2863.165007477626,3784.5192921004204,1315.375,1734.7449335204874,0.75,0.0,0.0,0.25,38.09701593410682,0.6971715986728668,0.7756902873516083,0.5256902873516083,678.1805034130812,313.8333333333333
3200000,4,620.8090639284346,40.96860728120315,330.625,4.525966747557918,1.0,0.0,0.5,0.0,28.6666471968947,0.6889382898807526,0.4811893627047539,0.23118936270475388,620.8090639284346,330.625
3225000,4,641.2348447684199,86.3105643891015,321.375,30.9351640532259,1.0,0.0,0.0,0.0,28.67035968836899,0.6682997569441795,0.6764526665210724,0.4264526516199112,641.2348447684199,321.375
3250000,4,576.034620212391,54.774547318174406,304.75,15.006248698458919,1.0,0.0,0.0,0.0,29.38267232279759,0.6487216204404831,0.7534153461456299,0.5034153461456299,576.034620212391,304.75
3275000,4,1999.740616610623,2296.661845608258,924.625,1034.9937122393546,1.0,0.0,0.0,0.0,34.561357615827546,0.6886789351701736,0.7147118896245956,0.46471187472343445,1999.740616610623,924.625
3300000,4,899.4159899322658,232.00230539014487,434.375,105.21518129528647,1.0,0.0,0.0,0.0,30.197139211592003,0.6497599184513092,0.6339107677340508,0.38391075283288956,899.4159899322658,434.375
3325000,4,3363.1011820887215,3004.6548028635866,1512.25,1310.401918305983,1.0,0.0,0.0,0.0,40.090206950349966,0.6818948090076447,0.7610936537384987,0.5110936388373375,3363.1011820887215,1512.25
3350000,4,874.6759220511885,364.6769991465168,437.0,164.13866089376992,1.0,0.0,0.0,0.0,30.311415708931236,0.7416152656078339,0.7568813264369965,0.5068813264369965,874.6759220511885,437.0
3375000,4,4973.389472590759,4332.30114316007,2319.625,2000.4261381953097,0.5,0.0,0.0,0.5,49.98178871733944,0.7741071581840515,0.8259458541870117,0.5759458541870117,641.1182017177343,319.25
3400000,4,4486.406767968088,3879.241923586671,2309.5,2010.53997722005,0.5,0.0,0.0,0.5,54.30692641371979,0.8057956397533417,0.7047061920166016,0.45470619201660156,607.1916105672717,299.0
3425000,4,627.2708857653488,90.3237991081743,305.75,19.835259010156637,1.0,0.0,0.0,0.0,28.184023546784374,0.6495278105139732,0.6461671441793442,0.396167129278183,627.2708857653488,305.75
3450000,4,647.6398258190602,31.185957035574212,312.625,5.31360282670807,1.0,0.0,0.0,0.0,28.34579162753107,0.6535227075219154,0.6806047633290291,0.4306047633290291,647.6398258190602,312.625
3475000,4,2692.517233974184,2956.930772325108,1266.5,1361.9371314418297,0.875,0.0,0.0,0.125,39.62358151652779,0.6650461032986641,0.810388371348381,0.5603883564472198,1740.3947021411732,830.2857142857143
3500000,4,674.8113335519447,73.55633988873868,338.625,22.770251974890396,1.0,0.0,0.0,0.0,28.920567777451197,0.6689120978116989,0.7705460712313652,0.5205460414290428,674.8113335519447,338.625
3525000,4,883.6084926724434,411.1489911099439,438.375,204.66737496484387,1.0,0.0,0.0,0.0,30.211753972254655,0.7228042110800743,0.6911880150437355,0.4411880150437355,883.6084926724434,438.375
3550000,4,667.8998273909092,52.63533771638074,330.625,24.36153474229405,1.0,0.0,0.0,0.0,28.46288281534362,0.6702174469828606,0.7041896730661392,0.4541896730661392,667.8998273909092,330.625
3575000,4,632.9101595114917,76.49502995343778,306.875,22.13276699827656,1.0,0.0,0.0,0.0,28.288795545206085,0.6575945690274239,0.6655524298548698,0.41555242985486984,632.9101595114917,306.875
3600000,4,563.8159707667655,29.921350852881865,343.0,9.810708435174291,1.0,0.0,0.0,0.0,29.047579631820554,0.6884060353040695,0.6786118000745773,0.42861180007457733,563.8159707667655,343.0
3625000,4,2119.5786222815514,2963.347788755271,1032.125,1393.2762143146635,0.875,0.0,0.0,0.125,37.718899625894664,0.6719747558236122,0.7373273521661758,0.48732735216617584,1120.6347273939423,562.4285714285714
3650000,4,5353.416344367899,3731.175977404859,2807.25,1952.9657415070035,0.375,0.0,0.0,0.625,61.70676259834272,0.7870033234357834,0.7584747523069382,0.5084747523069382,536.5699813216925,286.0
3675000,4,3562.4760668585077,3869.0718856541166,1812.75,1942.2033074577955,0.625,0.0,0.0,0.375,46.90927582167933,0.7691420167684555,0.7405917271971703,0.49059172719717026,565.5563809737563,308.4
3700000,4,3748.2698916567024,4073.117729946028,1803.25,1949.5007533981616,0.625,0.0,0.0,0.375,45.769065663053425,0.7428716197609901,0.6798929646611214,0.42989296466112137,593.277751660347,293.2
3725000,4,618.771042821696,21.874021071413786,319.625,15.156990961269324,1.0,0.0,0.0,0.0,28.383001949412574,0.6865485832095146,0.757857047021389,0.507857047021389,618.771042821696,319.625
